num_syllables,pos,year,fog_index,flesch_index,num_words,num_lines,title,f_k_grade,artist,difficult_words,num_dupes,neg,neu,compound,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,uri,analysis_url,Genre,Gender
300.6,0.105,1993,4.4,107.69,270,43,I'm So Into You,-0.3,SWV,9,29,0.042,0.853,0.9417,5A0aUvnfAEcmUx3hoXjI8R,0.85,0.513,7,-10.663,1,0.0513,0.0624,0.00249,0.0689,0.623,99.01,278333,4,spotify:track:5A0aUvnfAEcmUx3hoXjI8R,https://api.spotify.com/v1/audio-analysis/5A0aUvnfAEcmUx3hoXjI8R,soul,Group
370.8,0.111,1993,4.4,90.77,283,43,Runaway Train,2.1,Soul Asylum,27,17,0.063,0.826,0.8508,3TW48DvQ7ChwY1Yy1tkMaP,0.613,0.72,0,-7.957,1,0.0425,0.0132,0,0.104,0.561,117.341,265867,4,spotify:track:3TW48DvQ7ChwY1Yy1tkMaP,https://api.spotify.com/v1/audio-analysis/3TW48DvQ7ChwY1Yy1tkMaP,rock,Group
359.1,0.059,1993,4.4,99.23,299,47,The River Of Dreams,0.9,Billy Joel,22,20,0.069,0.872,-0.1904,30qVCFYKBtAENjTIBA8FPZ,0.631,0.749,7,-8.15,1,0.0576,0.205,5.21E-06,0.0667,0.437,89.646,247627,4,spotify:track:30qVCFYKBtAENjTIBA8FPZ,https://api.spotify.com/v1/audio-analysis/30qVCFYKBtAENjTIBA8FPZ,rock,male
588.6,0.144,1993,4.4,107.69,522,85,Two Princes,-0.3,Spin Doctors,20,51,0.003,0.853,0.9965,4ePP9So5xRzspjLFVVbj90,0.543,0.912,7,-10.71,1,0.0601,0.00162,2.10E-06,0.0565,0.836,103.731,256733,4,spotify:track:4ePP9So5xRzspjLFVVbj90,https://api.spotify.com/v1/audio-analysis/4ePP9So5xRzspjLFVVbj90,rock,Group
375.3,0.121,1993,4,91.78,294,56,I Have Nothing,1.7,Whitney Houston,19,25,0.018,0.861,0.9832,31er9IGsfFbwqy1pH4aiTP,0.54,0.401,0,-10.499,1,0.0364,0.576,0,0.164,0.24,152.974,289160,3,spotify:track:31er9IGsfFbwqy1pH4aiTP,https://api.spotify.com/v1/audio-analysis/31er9IGsfFbwqy1pH4aiTP,pop,female
376.2,0.114,1993,4.8,98.21,312,40,Mr. Wendal,1.3,Arrested Development,37,13,0.137,0.749,-0.8743,5DOYik1z3Of1wAFfY3dYbC,0.884,0.37,8,-11.353,1,0.112,0.0188,0.00423,0.026,0.883,109.997,247507,4,spotify:track:5DOYik1z3Of1wAFfY3dYbC,https://api.spotify.com/v1/audio-analysis/5DOYik1z3Of1wAFfY3dYbC,hip-hop,Group
300.6,0.245,1993,4.4,99.23,243,36,Have I Told You Lately,0.9,Rod Stewart,13,26,0.127,0.628,0.9883,6mIY6O7uNGgVqOoX70UAYh,0.523,0.366,10,-14.069,1,0.0331,0.498,0,0.094,0.291,142.814,241507,4,spotify:track:6mIY6O7uNGgVqOoX70UAYh,https://api.spotify.com/v1/audio-analysis/6mIY6O7uNGgVqOoX70UAYh,rock,male
315,0.179,1993,4,74.86,217,43,Saving Forever For You,4.1,Shanice,30,23,0.012,0.809,0.9917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,female
1100.7,0.233,1993,4.4,99.23,923,143,I'd Do Anything For Love,0.9,Meat Loaf,42,98,0.046,0.721,0.9997,6fqLce5TNAmNgbFwXD2DdG,0.265,0.553,0,-10.198,1,0.0702,0.727,0,0.983,0.237,76.114,329400,4,spotify:track:6fqLce5TNAmNgbFwXD2DdG,https://api.spotify.com/v1/audio-analysis/6fqLce5TNAmNgbFwXD2DdG,rock,male
761.4,0.022,1993,5.2,97.2,631,76,Slam,1.7,Onyx,88,22,0.157,0.821,-0.9981,38fJv1GvxHkHlgbERUuBCJ,0.878,0.711,4,-12.924,1,0.335,0.0577,0.00635,0.922,0.718,98.332,218507,4,spotify:track:38fJv1GvxHkHlgbERUuBCJ,https://api.spotify.com/v1/audio-analysis/38fJv1GvxHkHlgbERUuBCJ,hip-hop,Group
620.1,0.181,1993,5.2,97.2,500,61,Looking Through Patient Eyes,1.7,P.M. Dawn,50,21,0.129,0.689,0.9844,22p3L89QlRROJ8q5bGu1Fu,0.596,0.521,0,-14.096,0,0.107,0.236,0,0.222,0.755,204.618,245992,4,spotify:track:22p3L89QlRROJ8q5bGu1Fu,https://api.spotify.com/v1/audio-analysis/22p3L89QlRROJ8q5bGu1Fu,,Group
366.3,0.107,1993,3.6,92.8,278,58,I'm Every Woman,1.3,Whitney Houston,21,36,0.039,0.855,0.9276,2eHj0klWkwRQuIrNlPpCPa,0.666,0.848,5,-8.312,0,0.0529,0.0176,0.00295,0.126,0.402,119.541,285107,4,spotify:track:2eHj0klWkwRQuIrNlPpCPa,https://api.spotify.com/v1/audio-analysis/2eHj0klWkwRQuIrNlPpCPa,pop,female
338.4,0.186,1993,4.4,99.23,284,45,Baby I'm Yours,0.9,Shai,23,12,0.027,0.786,0.9905,12Tzov2jkXlzdsQ9fvTiym,0.705,0.575,2,-9.518,1,0.0381,0.215,2.09E-05,0.12,0.596,143.8,274667,4,spotify:track:12Tzov2jkXlzdsQ9fvTiym,https://api.spotify.com/v1/audio-analysis/12Tzov2jkXlzdsQ9fvTiym,soul,Group
423,0.152,1993,4,100.24,355,63,I Don't Wanna Fight,0.5,Tina Turner,24,34,0.178,0.67,-0.8639,4D6i2CM29NHkUDI3jQ2afk,0.601,0.899,2,-4.084,1,0.0484,0.21,3.44E-06,0.141,0.661,92.051,265400,4,spotify:track:4D6i2CM29NHkUDI3jQ2afk,https://api.spotify.com/v1/audio-analysis/4D6i2CM29NHkUDI3jQ2afk,rock,female
463.5,0.034,1993,5.6,87.72,352,36,I'd Die Without You,3.3,P.M. Dawn,22,12,0.253,0.713,-0.9984,1pu53yqMkT7CVG5nNr11SP,0.562,0.284,1,-16.522,1,0.0361,0.283,0.00175,0.107,0.356,80.002,250734,4,spotify:track:1pu53yqMkT7CVG5nNr11SP,https://api.spotify.com/v1/audio-analysis/1pu53yqMkT7CVG5nNr11SP,,Group
724.5,0.141,1993,4.4,99.23,584,90,Hip Hop Hooray,0.9,Naughty By Nature,75,20,0.085,0.774,0.9892,1w29UTa5uUvIri2tWtZ12Y,0.862,0.642,6,-13.652,0,0.101,0.102,0,0.272,0.765,99.201,267267,4,spotify:track:1w29UTa5uUvIri2tWtZ12Y,https://api.spotify.com/v1/audio-analysis/1w29UTa5uUvIri2tWtZ12Y,hip-hop,Group
459.9,0.138,1993,4,100.24,392,73,Another Sad Love Song,0.5,Toni Braxton,29,37,0.235,0.627,-0.9874,70iDnqYvxCPl3mPd3ddxgD,0.78,0.71,2,-7.429,1,0.0479,0.0143,3.49E-05,0.0366,0.858,96.067,301560,4,spotify:track:70iDnqYvxCPl3mPd3ddxgD,https://api.spotify.com/v1/audio-analysis/70iDnqYvxCPl3mPd3ddxgD,soul,female
415.8,0.185,1993,4.4,99.23,354,52,Will You Be There,0.9,Michael Jackson,36,20,0.127,0.689,0.9663,1igW25R8lnb5ze9GWbuVsl,0.349,0.432,8,-9.554,1,0.0384,0.82,0.085,0.191,0.137,82.935,4.60E+05,4,spotify:track:1igW25R8lnb5ze9GWbuVsl,https://api.spotify.com/v1/audio-analysis/1igW25R8lnb5ze9GWbuVsl,pop,male
584.1,0.067,1993,4.8,98.21,497,69,Good Enough,1.3,Bobby Brown,29,32,0.092,0.841,-0.8936,47phWmK3Q9zG3nFiYQv5IT,0.651,0.746,2,-9.24,1,0.0371,0.00584,2.84E-04,0.034,0.567,90.171,301707,4,spotify:track:47phWmK3Q9zG3nFiYQv5IT,https://api.spotify.com/v1/audio-analysis/47phWmK3Q9zG3nFiYQv5IT,hip-hop,male
376.2,0.124,1993,4.4,107.69,346,52,What's Up,-0.3,4 Non Blondes,13,42,0.06,0.816,0.9286,7f0jXNMu2xjQUtmKMuWhGA,0.566,0.57,11,-9.875,0,0.0285,0.156,0,0.118,0.491,134.537,295493,4,spotify:track:7f0jXNMu2xjQUtmKMuWhGA,https://api.spotify.com/v1/audio-analysis/7f0jXNMu2xjQUtmKMuWhGA,rock,Group
306,0.037,1993,4.4,90.77,244,40,All That She Wants,2.1,Ace Of Base,16,34,0.02,0.942,0.6369,6kWJvPfC4DgUpRsXKNa9z9,0.798,0.625,11,-9.689,1,0.0548,0.00547,7.98E-05,0.103,0.858,93.764,211213,4,spotify:track:6kWJvPfC4DgUpRsXKNa9z9,https://api.spotify.com/v1/audio-analysis/6kWJvPfC4DgUpRsXKNa9z9,electronic/dance,Group
842.4,0.121,1993,5.2,97.2,700,83,Dre Day,1.7,Dr. Dre,85,21,0.153,0.726,-0.9948,3xKQle9YQLHz2nE5ifKBeY,0.684,0.401,0,-15.14,1,0.0299,1.58E-04,0.848,0.0505,0.803,93,303427,4,spotify:track:3xKQle9YQLHz2nE5ifKBeY,https://api.spotify.com/v1/audio-analysis/3xKQle9YQLHz2nE5ifKBeY,hip-hop,male
268.2,0.086,1993,4,100.24,225,39,One Last Cry,0.5,Brian McKnight,15,14,0.183,0.731,-0.9634,45u98kplW1TAIG3gIhPOoT,0.355,0.126,11,-13.801,1,0.0301,0.909,3.37E-04,0.131,0.102,109.769,295358,4,spotify:track:45u98kplW1TAIG3gIhPOoT,https://api.spotify.com/v1/audio-analysis/45u98kplW1TAIG3gIhPOoT,soul,male
255.6,0.115,1993,4.4,107.69,233,35,Just Kickin' It,-0.3,Xscape,13,18,0.008,0.877,0.9744,51RvCRzeTqoQgdOBgcpHtT,0.694,0.365,1,-12.294,0,0.0635,0.054,3.43E-05,0.401,0.693,80.904,204133,4,spotify:track:51RvCRzeTqoQgdOBgcpHtT,https://api.spotify.com/v1/audio-analysis/51RvCRzeTqoQgdOBgcpHtT,soul,Group
654.3,0.102,1993,5.6,104.64,589,64,I Get Around,0.9,2Pac,58,8,0.074,0.824,0.9602,1n86eBhlqaxWIwi5YZTUok,0.846,0.42,10,-13.927,0,0.117,0.152,1.76E-05,0.251,0.633,96.194,2.59E+05,4,spotify:track:1n86eBhlqaxWIwi5YZTUok,https://api.spotify.com/v1/audio-analysis/1n86eBhlqaxWIwi5YZTUok,hip-hop,Group
468,0.088,1993,4.8,106.67,416,53,Bed Of Roses,0.1,Bon Jovi,39,22,0.077,0.834,0.5976,5Ac8sOEk91RTzD06ViNzqf,0.31,0.601,5,-5.603,1,0.0292,0.101,0,0.215,0.175,164.591,394400,3,spotify:track:5Ac8sOEk91RTzD06ViNzqf,https://api.spotify.com/v1/audio-analysis/5Ac8sOEk91RTzD06ViNzqf,rock,Group
461.7,0.392,1993,4.8,98.21,399,57,Real Love,1.3,Mary J. Blige,17,24,0.01,0.598,0.9996,22sTMbJk27SLWMtsdYLt4u,0.76,0.793,0,-5.528,1,0.0791,0.106,4.33E-04,0.0517,0.833,95.056,269973,4,spotify:track:22sTMbJk27SLWMtsdYLt4u,https://api.spotify.com/v1/audio-analysis/22sTMbJk27SLWMtsdYLt4u,pop,female
413.1,0.218,1993,4.4,107.69,370,55,Cryin',-0.3,Aerosmith,23,28,0.096,0.686,0.9945,3Yls95V4qCzVfR20gr8cOW,0.443,0.855,9,-3.674,1,0.0324,1.92E-04,0.0102,0.353,0.466,105.84,308333,3,spotify:track:3Yls95V4qCzVfR20gr8cOW,https://api.spotify.com/v1/audio-analysis/3Yls95V4qCzVfR20gr8cOW,rock,Group
576,0.116,1993,4.8,98.21,500,68,Hey Mr. D.J.,1.3,Zhane,22,49,0.004,0.879,0.9942,4Mm3eNo7eb6SM5TS6yLvwJ,0.859,0.502,2,-9.809,1,0.0575,0.0227,0.00286,0.0646,0.876,101.304,252533,4,spotify:track:4Mm3eNo7eb6SM5TS6yLvwJ,https://api.spotify.com/v1/audio-analysis/4Mm3eNo7eb6SM5TS6yLvwJ,soul,Group
612.9,0.052,1993,4,91.78,471,88,Insane In The Brain,1.7,Cypress Hill,46,54,0.249,0.699,-0.9981,1oTHteQbmJw15rPxPVXUTv,0.897,0.612,11,-10.489,1,0.211,0.0297,0.186,0.0894,0.767,102.305,208267,4,spotify:track:1oTHteQbmJw15rPxPVXUTv,https://api.spotify.com/v1/audio-analysis/1oTHteQbmJw15rPxPVXUTv,hip-hop,Group
621.9,0.228,1993,4.8,98.21,505,70,Deeper And Deeper,1.3,Madonna,19,45,0.039,0.733,0.9987,6KU8g98m1tcrUXRNjPQeOI,0.659,0.818,7,-7.09,0,0.0265,0.00601,0.299,0.336,0.39,119.943,333467,4,spotify:track:6KU8g98m1tcrUXRNjPQeOI,https://api.spotify.com/v1/audio-analysis/6KU8g98m1tcrUXRNjPQeOI,rock,female
549,0.134,1993,4.4,99.23,470,70,Rain,0.9,Madonna,20,37,0.072,0.795,0.9819,3b3PnE1ROIZzILjmCGjVib,0.592,0.642,10,-9.38,1,0.026,0.0883,0.00134,0.131,0.16,92.419,328987,4,spotify:track:3b3PnE1ROIZzILjmCGjVib,https://api.spotify.com/v1/audio-analysis/3b3PnE1ROIZzILjmCGjVib,rock,female
681.3,0.015,1993,4.4,99.23,580,93,Bad Boys,0.9,Inner Circle,18,86,0.256,0.729,-0.9995,0qeKzbUsW0V4ZWRJrHNiD3,0.781,0.722,7,-8.376,1,0.0668,0.236,4.20E-04,0.077,0.532,87.862,229375,4,spotify:track:0qeKzbUsW0V4ZWRJrHNiD3,https://api.spotify.com/v1/audio-analysis/0qeKzbUsW0V4ZWRJrHNiD3,reggae,Group
385.2,0.241,1993,4,100.24,323,55,Do You Believe In Us,0.5,Jon Secada,22,34,0.034,0.724,0.997,3u5e3ovyvQLoauwUzWezvX,0.662,0.891,3,-7.245,1,0.0349,0.0103,3.64E-06,0.634,0.743,107.75,239267,4,spotify:track:3u5e3ovyvQLoauwUzWezvX,https://api.spotify.com/v1/audio-analysis/3u5e3ovyvQLoauwUzWezvX,,male
163.8,0.162,1993,4.4,107.69,146,22,Angel,-0.3,Jon Secada,9,6,0.025,0.812,0.9485,543d68hZ4dzVePFfdVc0Ki,0.485,0.477,0,-8.948,1,0.0262,0.295,3.35E-05,0.202,0.134,151.704,275040,4,spotify:track:543d68hZ4dzVePFfdVc0Ki,https://api.spotify.com/v1/audio-analysis/543d68hZ4dzVePFfdVc0Ki,,male
267.3,0.081,1993,4,100.24,222,40,Again,0.5,Janet Jackson,17,13,0.157,0.762,-0.9502,1GrikfH0jDejDvrxo84n4P,0.873,0.591,7,-8.942,1,0.102,0.0788,0.0071,0.104,0.496,123.091,301200,4,spotify:track:1GrikfH0jDejDvrxo84n4P,https://api.spotify.com/v1/audio-analysis/1GrikfH0jDejDvrxo84n4P,rock,female
191.7,0.165,1993,4,100.24,161,28,When She Cries,0.5,Restless Heart,14,10,0.182,0.653,-0.0649,61EQfJXizp4MIpLYWyLoQI,0.666,0.521,9,-10.993,1,0.0292,0.114,0,0.0604,0.361,105.223,222187,4,spotify:track:61EQfJXizp4MIpLYWyLoQI,https://api.spotify.com/v1/audio-analysis/61EQfJXizp4MIpLYWyLoQI,country,Group
558,0.044,1993,4.4,116.15,547,80,Sweat,-1.4,Inner Circle,13,61,0.074,0.882,-0.9601,1SssFw74DdHVjRa6ADggdD,0.787,0.727,0,-7.705,1,0.224,0.0124,0,0.157,0.936,173.025,227067,4,spotify:track:1SssFw74DdHVjRa6ADggdD,https://api.spotify.com/v1/audio-analysis/1SssFw74DdHVjRa6ADggdD,reggae,Group
611.1,0.068,1993,5.2,97.2,512,63,It Was A Good Day,1.7,Ice Cube,78,14,0.232,0.7,-0.9986,2GrOq1y5gksYrqkc8Jzl9T,0.797,0.779,7,-4.719,0,0.141,0.319,1.42E-04,0.266,0.82,82.368,260080,4,spotify:track:2GrOq1y5gksYrqkc8Jzl9T,https://api.spotify.com/v1/audio-analysis/2GrOq1y5gksYrqkc8Jzl9T,hip-hop,male
406.8,0.088,1993,4,100.24,333,58,More And More,0.5,Captain Hollywood Project,29,33,0.116,0.796,-0.892,0JXXm3RqxU8EKzX4P8M0n3,0.661,0.847,7,-11.855,1,0.0349,0.225,0.835,0.0863,0.71,125.862,253573,4,spotify:track:0JXXm3RqxU8EKzX4P8M0n3,https://api.spotify.com/v1/audio-analysis/0JXXm3RqxU8EKzX4P8M0n3,electronic/dance,Group
226.8,0.12,1993,4.8,106.67,205,26,How Do You Talk To An Angel,0.1,Heights,4,22,0.03,0.85,0.9583,2QVHmiFTjFsHyxONRdbkcq,0.404,0.51,9,-11.353,1,0.0321,0.281,6.32E-06,0.0789,0.526,80.643,227267,4,spotify:track:2QVHmiFTjFsHyxONRdbkcq,https://api.spotify.com/v1/audio-analysis/2QVHmiFTjFsHyxONRdbkcq,,Group
700.2,0.256,1993,4.8,98.21,593,79,Rebirth Of Slick,1.3,Digable Planets,67,16,0.042,0.701,0.9991,26q6YTrXt9l8qshIveiTX9,0.884,0.334,1,-18.943,0,0.228,0.0476,0.0588,0.107,0.571,98.315,261267,4,spotify:track:26q6YTrXt9l8qshIveiTX9,https://api.spotify.com/v1/audio-analysis/26q6YTrXt9l8qshIveiTX9,hip-hop,Group
339.3,0.367,1993,3.6,109.72,308,64,What Is Love,-1,Haddaway,8,73,0.012,0.621,0.9992,2ahnofp2LbBWDXcJbMaSTu,0.683,0.772,7,-7.907,0,0.0311,0.0222,0.0149,0.203,0.737,123.871,270373,4,spotify:track:2ahnofp2LbBWDXcJbMaSTu,https://api.spotify.com/v1/audio-analysis/2ahnofp2LbBWDXcJbMaSTu,electronic/dance,Group
276.3,0.326,1993,4.4,99.23,223,35,To Love Somebody,0.9,Michael Bolton,8,11,0.038,0.636,0.9977,4ye6YRG07XMpZZ9Y9tNTt6,0.367,0.353,11,-11.786,1,0.0288,0.335,0,0.1,0.282,74.103,247973,4,spotify:track:4ye6YRG07XMpZZ9Y9tNTt6,https://api.spotify.com/v1/audio-analysis/4ye6YRG07XMpZZ9Y9tNTt6,rock,male
536.4,0.15,1993,4,100.24,437,74,"Give It Up, Turn It Loose",0.5,En Vogue,46,18,0.158,0.692,0.9438,61vIGLnOsYaydUUKfJ9XC5,0.836,0.58,1,-8.778,1,0.0692,0.19,2.71E-04,0.0379,0.939,93.015,312040,4,spotify:track:61vIGLnOsYaydUUKfJ9XC5,https://api.spotify.com/v1/audio-analysis/61vIGLnOsYaydUUKfJ9XC5,soul,Group
580.5,0.17,1993,5.2,97.2,503,56,Alright,1.7,Kris Kross,50,1,0.033,0.797,0.9976,3uGjLZ5abCyCfYXBVfpf8X,0.803,0.582,10,-11.286,0,0.19,0.00432,4.26E-05,0.252,0.547,97.305,243333,4,spotify:track:3uGjLZ5abCyCfYXBVfpf8X,https://api.spotify.com/v1/audio-analysis/3uGjLZ5abCyCfYXBVfpf8X,,Group
654.3,0.085,1993,5.2,97.2,554,68,Check Yo Self,1.7,Ice Cube,71,9,0.231,0.684,-0.9988,3NGT0Td7H4Is1qrlDQJxma,0.934,0.735,1,-6.668,1,0.251,0.031,8.60E-06,0.107,0.768,101.368,273107,4,spotify:track:3NGT0Td7H4Is1qrlDQJxma,https://api.spotify.com/v1/audio-analysis/3NGT0Td7H4Is1qrlDQJxma,hip-hop,male
414,0.32,1993,4,108.7,362,63,Faithful,-0.7,Go West,25,35,0.03,0.651,0.9989,6lP1Tmf5VdZYviohSQoMiH,0.615,0.912,10,-8.028,0,0.0416,0.0323,0,0.0966,0.753,105.538,265560,4,spotify:track:6lP1Tmf5VdZYviohSQoMiH,https://api.spotify.com/v1/audio-analysis/6lP1Tmf5VdZYviohSQoMiH,rock,Group
333.9,0.185,1993,4,83.32,231,42,Reason To Believe,2.9,Rod Stewart,10,36,0.098,0.718,0.9761,2ZFX3ksNot3pp12RhfKHe6,0.375,0.507,7,-13.372,1,0.0414,0.678,0.00139,0.26,0.475,138.216,250507,4,spotify:track:2ZFX3ksNot3pp12RhfKHe6,https://api.spotify.com/v1/audio-analysis/2ZFX3ksNot3pp12RhfKHe6,rock,male
439.2,0.174,1993,4,100.24,361,63,Break It Down Again,0.5,Tears For Fears,31,33,0.086,0.74,0.989,2TDDvKi8n44EaLVJXd2GkP,0.678,0.744,5,-7.001,1,0.0245,0.0124,0.432,0.119,0.484,108.989,271600,4,spotify:track:2TDDvKi8n44EaLVJXd2GkP,https://api.spotify.com/v1/audio-analysis/2TDDvKi8n44EaLVJXd2GkP,rock,Group
518.4,0.067,1993,4.8,98.21,424,56,Livin' On The Edge,1.3,Aerosmith,24,32,0.193,0.74,-0.9921,0O712LGGTk8e0CFMdUPSB5,0.405,0.881,2,-4.37,1,0.0327,0.00211,0.0084,0.386,0.24,84.572,380854,4,spotify:track:0O712LGGTk8e0CFMdUPSB5,https://api.spotify.com/v1/audio-analysis/0O712LGGTk8e0CFMdUPSB5,rock,Group
392.4,0.1,1993,5.2,97.2,329,38,Hey Jealousy,1.7,Gin Blossoms,9,37,0.126,0.774,-0.8667,5YIH6xhcjqeZtL7EfXf1zC,0.478,0.785,6,-8.378,0,0.0403,2.42E-04,3.55E-06,0.369,0.502,152.923,236973,4,spotify:track:5YIH6xhcjqeZtL7EfXf1zC,https://api.spotify.com/v1/audio-analysis/5YIH6xhcjqeZtL7EfXf1zC,rock,Group
319.5,0.113,1993,4.4,99.23,272,40,One Woman,0.9,Jade,12,23,0.015,0.872,0.9698,0EnFaSWSkj45lktHxHtcXb,0.662,0.605,1,-9.475,1,0.0566,0.0552,0,0.418,0.545,151.946,289467,4,spotify:track:0EnFaSWSkj45lktHxHtcXb,https://api.spotify.com/v1/audio-analysis/0EnFaSWSkj45lktHxHtcXb,,Group
320.4,0.197,1993,4.4,99.23,265,44,Can't Get Enough Of Your Love,0.9,Taylor Dayne,23,12,0.05,0.753,0.9917,4tmzLB4caxMSZDgWujR7sH,0.688,0.743,5,-8.483,1,0.034,0.0212,9.02E-05,0.106,0.642,108.178,266533,4,spotify:track:4tmzLB4caxMSZDgWujR7sH,https://api.spotify.com/v1/audio-analysis/4tmzLB4caxMSZDgWujR7sH,rock,female
281.7,0.154,1993,4.4,99.23,233,37,Two Steps Behind,0.9,Def Leppard,13,24,0.023,0.823,0.9857,147oS7fLBChEFdIGygWRrE,0.389,0.437,8,-9.394,1,0.0269,0.663,0,0.103,0.47,154.088,452065,4,spotify:track:147oS7fLBChEFdIGygWRrE,https://api.spotify.com/v1/audio-analysis/147oS7fLBChEFdIGygWRrE,rock,Group
320.4,0.057,1994,4.4,107.69,279,45,The Sign,-0.3,Ace Of Base,12,33,0.071,0.872,0.4984,0hrBpAOgrt8RXigk83LLNE,0.808,0.786,4,-6.897,0,0.0447,0.00928,0.0701,0.0574,0.899,96.987,191240,4,spotify:track:0hrBpAOgrt8RXigk83LLNE,https://api.spotify.com/v1/audio-analysis/0hrBpAOgrt8RXigk83LLNE,electronic/dance,Group
359.1,0.209,1994,4,108.7,324,55,I'll Make Love To You,-0.7,Boyz II Men,14,34,0.007,0.784,0.9966,7dfl9X38RhIvB3oSmmneq3,0.559,0.49,2,-8.06,1,0.0247,0.103,0,0.099,0.202,142.447,236760,3,spotify:track:7dfl9X38RhIvB3oSmmneq3,https://api.spotify.com/v1/audio-analysis/7dfl9X38RhIvB3oSmmneq3,pop,Group
325.8,0.229,1994,4,91.78,257,47,The Power Of Love,1.7,Celine Dion,27,26,0.058,0.713,0.9946,5kK1Iru9ogP3Iy1zsANU1n,0.546,0.519,8,-9.072,1,0.0291,0.36,4.60E-04,0.24,0.247,140.054,342400,4,spotify:track:5kK1Iru9ogP3Iy1zsANU1n,https://api.spotify.com/v1/audio-analysis/5kK1Iru9ogP3Iy1zsANU1n,,female
311.4,0.263,1994,4.4,99.23,263,42,Hero,0.9,Mariah Carey,16,26,0.109,0.628,0.9943,4FCb4CUbFCMNRkI6lYc1zI,0.501,0.378,4,-9.37,1,0.029,0.735,0,0.119,0.178,119.987,257733,4,spotify:track:4FCb4CUbFCMNRkI6lYc1zI,https://api.spotify.com/v1/audio-analysis/4FCb4CUbFCMNRkI6lYc1zI,pop,female
325.8,0.109,1994,5.2,97.2,283,33,Stay,1.7,Lisa Loeb,23,11,0.134,0.757,-0.8814,4ARhdB2FzpXcko8T03YVen,0.677,0.592,1,-6.887,1,0.0452,0.454,0,0.107,0.336,80.316,183670,4,spotify:track:4ARhdB2FzpXcko8T03YVen,https://api.spotify.com/v1/audio-analysis/4ARhdB2FzpXcko8T03YVen,rock,female
324.9,0.162,1994,4.4,99.23,281,41,Breathe Again,0.9,Toni Braxton,21,13,0.085,0.752,0.9418,1xFliXOpcu7E89AsDAZ7JV,0.689,0.677,0,-6.36,1,0.0326,0.0704,0,0.0877,0.259,153.919,269173,4,spotify:track:1xFliXOpcu7E89AsDAZ7JV,https://api.spotify.com/v1/audio-analysis/1xFliXOpcu7E89AsDAZ7JV,soul,female
384.3,0.115,1994,4.4,107.69,338,51,All For Love,-0.3,"Bryan Adams, Rod Stewart and Sting",10,13,0.026,0.859,0.9876,0T4wPYibBqtaiiPFuVyqlY,0.477,0.569,2,-6.56,1,0.0272,0.207,0,0.12,0.119,74.819,280027,4,spotify:track:0T4wPYibBqtaiiPFuVyqlY,https://api.spotify.com/v1/audio-analysis/0T4wPYibBqtaiiPFuVyqlY,,Group
306,0.037,1994,4.4,90.77,244,40,All That She Wants,2.1,Ace Of Base,16,34,0.02,0.942,0.6369,6kWJvPfC4DgUpRsXKNa9z9,0.798,0.625,11,-9.689,1,0.0548,0.00547,7.98E-05,0.103,0.858,93.764,211213,4,spotify:track:6kWJvPfC4DgUpRsXKNa9z9,https://api.spotify.com/v1/audio-analysis/6kWJvPfC4DgUpRsXKNa9z9,electronic/dance,Group
393.3,0.145,1994,4,100.24,326,57,Don't Turn Around,0.5,Ace Of Base,20,48,0.074,0.781,0.9767,4SYMibQ93bfzOk6uzkF0dO,0.745,0.771,4,-8.231,0,0.0755,0.00104,0.387,0.0574,0.752,95.623,230187,4,spotify:track:4SYMibQ93bfzOk6uzkF0dO,https://api.spotify.com/v1/audio-analysis/4SYMibQ93bfzOk6uzkF0dO,electronic/dance,Group
387,0.116,1994,5.2,97.2,336,40,Bump N' Grind,1.7,R. Kelly,24,16,0.172,0.712,-0.729,0DBIL8arX0Zo6eAuxNIpik,0.621,0.481,11,-8.016,1,0.0371,0.0984,0,0.241,0.679,65.004,256133,4,spotify:track:0DBIL8arX0Zo6eAuxNIpik,https://api.spotify.com/v1/audio-analysis/0DBIL8arX0Zo6eAuxNIpik,hip-hop,male
267.3,0.081,1994,4,100.24,222,40,Again,0.5,Janet Jackson,17,13,0.157,0.762,-0.9502,1GrikfH0jDejDvrxo84n4P,0.873,0.591,7,-8.942,1,0.102,0.0788,0.0071,0.104,0.496,123.091,301200,4,spotify:track:1GrikfH0jDejDvrxo84n4P,https://api.spotify.com/v1/audio-analysis/1GrikfH0jDejDvrxo84n4P,rock,female
46.8,0.079,1994,6,69.79,32,3,I'll Remember,6,Madonna,9,0,0.07,0.85,0.0772,00U0pedRUMEzREpyRqbVT6,0.691,0.601,7,-9.698,1,0.0428,0.628,0.017,0.0709,0.85,167.796,263813,4,spotify:track:00U0pedRUMEzREpyRqbVT6,https://api.spotify.com/v1/audio-analysis/00U0pedRUMEzREpyRqbVT6,rock,female
803.7,0.195,1994,5.2,105.66,711,83,Whatta Man,0.5,Salt-N-Pepa,54,37,0.037,0.768,0.9986,3eRsSIhorhBnLrsy2uhM8r,0.753,0.545,2,-10.685,0,0.21,0.162,4.70E-05,0.241,0.917,173.227,308360,4,spotify:track:3eRsSIhorhBnLrsy2uhM8r,https://api.spotify.com/v1/audio-analysis/3eRsSIhorhBnLrsy2uhM8r,hip-hop,Group
